page_id,page_type,original_size,compressed_size,compression_ratio,label,two_stage_pred,stage_used,stage1_score,stage2_ratio,feat_distinct,feat_max_freq_ratio,feat_zero_ratio,feat_run_count,stage1_only_pred
zero_0576.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0577.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0578.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0579.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0580.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0581.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0582.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0583.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0584.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0585.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0586.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0587.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0588.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0589.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0590.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0591.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0592.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0593.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0594.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0595.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0596.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0597.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0598.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0599.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0600.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0601.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0602.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0603.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0604.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0605.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0606.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0607.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0608.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0609.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0610.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0611.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0612.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0613.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0614.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0615.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0616.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0617.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0618.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0619.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0620.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0621.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0622.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0623.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0624.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0625.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0626.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0627.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0628.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0629.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0630.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0631.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0632.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0633.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0634.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0635.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0636.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0637.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0638.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0639.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0640.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0641.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0642.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0643.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0644.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0645.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0646.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0647.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0648.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0649.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0650.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0651.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0652.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0653.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0654.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0655.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0656.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0657.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0658.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0659.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0660.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0661.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0662.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0663.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0664.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0665.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0666.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0667.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0668.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0669.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0670.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0671.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0672.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0673.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0674.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0675.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0676.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0677.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0678.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0679.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0680.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0681.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0682.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0683.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0684.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0685.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0686.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0687.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0688.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0689.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0690.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0691.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0692.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0693.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0694.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0695.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0696.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0697.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0698.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0699.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0700.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0701.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0702.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0703.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0704.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0705.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0706.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0707.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0708.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0709.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0710.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0711.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0712.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0713.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0714.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0715.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0716.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0717.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0718.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0719.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0720.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0721.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0722.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0723.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0724.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0725.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0726.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0727.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0728.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0729.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0730.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0731.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0732.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0733.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0734.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0735.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0736.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0737.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0738.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0739.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0740.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0741.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0742.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0743.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0744.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0745.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0746.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0747.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0748.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0749.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0750.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0751.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0752.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0753.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0754.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0755.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0756.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0757.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0758.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0759.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0760.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0761.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0762.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0763.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0764.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0765.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0766.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0767.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0768.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0769.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0770.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0771.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0772.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0773.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0774.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0775.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0776.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0777.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0778.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0779.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0780.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0781.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0782.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0783.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0784.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0785.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0786.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0787.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0788.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0789.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0790.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0791.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0792.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0793.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0794.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
zero_0795.bin,zero,4096,49,0.011962890625,compressible,compressible,stage1,3.5078125,-1.0,1,1.0,1.0,127,compressible
