page_id,page_type,original_size,compressed_size,compression_ratio,label,stage1_pred,feat_distinct,feat_max_freq_ratio,feat_zero_ratio,feat_run_count
struct_0609.bin,struct,4096,3419,0.834716796875,incompressible,compressible,57,0.5,0.5,63
struct_0610.bin,struct,4096,3408,0.83203125,incompressible,compressible,4,0.5,0.5,78
struct_0611.bin,struct,4096,3423,0.835693359375,incompressible,compressible,61,0.5,0.5,63
struct_0612.bin,struct,4096,3406,0.83154296875,incompressible,compressible,1,1.0,1.0,127
struct_0613.bin,struct,4096,3419,0.834716796875,incompressible,compressible,55,0.5,0.5,64
struct_0614.bin,struct,4096,3413,0.833251953125,incompressible,compressible,56,0.5,0.5,63
struct_0615.bin,struct,4096,3407,0.831787109375,incompressible,compressible,4,0.5,0.5,78
struct_0616.bin,struct,4096,3414,0.83349609375,incompressible,compressible,4,0.5,0.5,78
struct_0617.bin,struct,4096,3421,0.835205078125,incompressible,compressible,57,0.5,0.5,63
struct_0618.bin,struct,4096,3406,0.83154296875,incompressible,compressible,60,0.5,0.5,63
struct_0619.bin,struct,4096,3405,0.831298828125,incompressible,compressible,57,0.5,0.5,63
struct_0620.bin,struct,4096,3416,0.833984375,incompressible,compressible,58,0.5,0.5,63
struct_0621.bin,struct,4096,3416,0.833984375,incompressible,compressible,1,1.0,1.0,127
struct_0622.bin,struct,4096,3415,0.833740234375,incompressible,compressible,54,0.5078125,0.5078125,63
struct_0623.bin,struct,4096,3414,0.83349609375,incompressible,compressible,1,1.0,1.0,127
struct_0624.bin,struct,4096,3423,0.835693359375,incompressible,compressible,59,0.5,0.5,63
struct_0625.bin,struct,4096,3416,0.833984375,incompressible,compressible,61,0.5,0.5,63
struct_0626.bin,struct,4096,3400,0.830078125,incompressible,compressible,57,0.5,0.5,64
struct_0627.bin,struct,4096,3419,0.834716796875,incompressible,compressible,57,0.5,0.5,63
struct_0628.bin,struct,4096,3411,0.832763671875,incompressible,compressible,59,0.5,0.5,63
struct_0629.bin,struct,4096,3419,0.834716796875,incompressible,compressible,56,0.5078125,0.5078125,63
struct_0630.bin,struct,4096,3417,0.834228515625,incompressible,compressible,60,0.5,0.5,63
struct_0631.bin,struct,4096,3420,0.8349609375,incompressible,compressible,56,0.5,0.5,63
struct_0632.bin,struct,4096,3421,0.835205078125,incompressible,compressible,57,0.5,0.5,63
struct_0633.bin,struct,4096,3409,0.832275390625,incompressible,compressible,56,0.5,0.5,65
struct_0634.bin,struct,4096,3418,0.83447265625,incompressible,compressible,4,0.5,0.5,81
struct_0635.bin,struct,4096,3409,0.832275390625,incompressible,compressible,55,0.5,0.5,63
struct_0636.bin,struct,4096,3415,0.833740234375,incompressible,compressible,1,1.0,1.0,127
struct_0637.bin,struct,4096,3418,0.83447265625,incompressible,compressible,60,0.5,0.5,63
struct_0638.bin,struct,4096,3413,0.833251953125,incompressible,compressible,1,1.0,1.0,127
struct_0639.bin,struct,4096,3413,0.833251953125,incompressible,compressible,44,0.5,0.5,69
struct_0640.bin,struct,4096,3412,0.8330078125,incompressible,compressible,59,0.5,0.5,63
struct_0641.bin,struct,4096,3414,0.83349609375,incompressible,compressible,4,0.5,0.5,92
struct_0642.bin,struct,4096,3420,0.8349609375,incompressible,compressible,58,0.5,0.5,63
struct_0643.bin,struct,4096,3411,0.832763671875,incompressible,compressible,61,0.5,0.5,63
struct_0644.bin,struct,4096,3414,0.83349609375,incompressible,compressible,1,1.0,1.0,127
struct_0645.bin,struct,4096,3415,0.833740234375,incompressible,compressible,56,0.5,0.5,63
struct_0646.bin,struct,4096,3414,0.83349609375,incompressible,compressible,1,1.0,1.0,127
struct_0647.bin,struct,4096,3418,0.83447265625,incompressible,compressible,56,0.5,0.5,63
struct_0648.bin,struct,4096,3415,0.833740234375,incompressible,compressible,59,0.5,0.5,63
struct_0649.bin,struct,4096,3411,0.832763671875,incompressible,compressible,54,0.5,0.5,63
struct_0650.bin,struct,4096,3412,0.8330078125,incompressible,compressible,61,0.5,0.5,63
struct_0651.bin,struct,4096,3404,0.8310546875,incompressible,compressible,1,1.0,1.0,127
struct_0652.bin,struct,4096,3410,0.83251953125,incompressible,compressible,58,0.5,0.5,63
struct_0653.bin,struct,4096,3414,0.83349609375,incompressible,compressible,56,0.5,0.5,63
struct_0654.bin,struct,4096,3413,0.833251953125,incompressible,compressible,58,0.5,0.5,63
struct_0655.bin,struct,4096,3421,0.835205078125,incompressible,compressible,55,0.5,0.5,64
struct_0656.bin,struct,4096,3414,0.83349609375,incompressible,compressible,59,0.5,0.5,63
struct_0657.bin,struct,4096,3417,0.834228515625,incompressible,compressible,56,0.5078125,0.5078125,63
struct_0658.bin,struct,4096,3406,0.83154296875,incompressible,compressible,57,0.5,0.5,64
struct_0659.bin,struct,4096,3419,0.834716796875,incompressible,compressible,58,0.5,0.5,63
struct_0660.bin,struct,4096,3408,0.83203125,incompressible,compressible,53,0.5,0.5,64
struct_0661.bin,struct,4096,3415,0.833740234375,incompressible,compressible,57,0.5,0.5,63
struct_0662.bin,struct,4096,3421,0.835205078125,incompressible,compressible,51,0.5078125,0.5078125,64
struct_0663.bin,struct,4096,3421,0.835205078125,incompressible,compressible,1,1.0,1.0,127
struct_0664.bin,struct,4096,3412,0.8330078125,incompressible,compressible,57,0.5,0.5,65
struct_0665.bin,struct,4096,3416,0.833984375,incompressible,compressible,61,0.5,0.5,63
struct_0666.bin,struct,4096,3412,0.8330078125,incompressible,compressible,1,1.0,1.0,127
struct_0667.bin,struct,4096,3412,0.8330078125,incompressible,compressible,59,0.5,0.5,64
struct_0668.bin,struct,4096,3410,0.83251953125,incompressible,compressible,57,0.5,0.5,63
struct_0669.bin,struct,4096,3412,0.8330078125,incompressible,compressible,4,0.5,0.5,82
struct_0670.bin,struct,4096,3414,0.83349609375,incompressible,compressible,55,0.5078125,0.5078125,63
struct_0671.bin,struct,4096,3417,0.834228515625,incompressible,compressible,4,0.5,0.5,85
struct_0672.bin,struct,4096,3419,0.834716796875,incompressible,compressible,59,0.5,0.5,64
struct_0673.bin,struct,4096,3412,0.8330078125,incompressible,compressible,56,0.5,0.5,63
struct_0674.bin,struct,4096,3408,0.83203125,incompressible,compressible,54,0.5,0.5,64
struct_0675.bin,struct,4096,3417,0.834228515625,incompressible,compressible,1,1.0,1.0,127
struct_0676.bin,struct,4096,3410,0.83251953125,incompressible,compressible,59,0.5078125,0.5078125,64
struct_0677.bin,struct,4096,3416,0.833984375,incompressible,compressible,55,0.5,0.5,63
struct_0678.bin,struct,4096,3414,0.83349609375,incompressible,compressible,53,0.5078125,0.5078125,63
struct_0679.bin,struct,4096,3421,0.835205078125,incompressible,compressible,61,0.5,0.5,63
struct_0680.bin,struct,4096,3414,0.83349609375,incompressible,compressible,59,0.5,0.5,63
struct_0681.bin,struct,4096,3414,0.83349609375,incompressible,compressible,59,0.5,0.5,63
struct_0682.bin,struct,4096,3419,0.834716796875,incompressible,compressible,4,0.5234375,0.5234375,80
struct_0683.bin,struct,4096,3419,0.834716796875,incompressible,compressible,1,1.0,1.0,127
struct_0684.bin,struct,4096,3416,0.833984375,incompressible,compressible,1,1.0,1.0,127
struct_0685.bin,struct,4096,3423,0.835693359375,incompressible,compressible,58,0.5078125,0.5078125,64
struct_0686.bin,struct,4096,3415,0.833740234375,incompressible,compressible,55,0.5078125,0.5078125,63
struct_0687.bin,struct,4096,3419,0.834716796875,incompressible,compressible,53,0.5078125,0.5078125,63
struct_0688.bin,struct,4096,3411,0.832763671875,incompressible,compressible,58,0.5,0.5,63
struct_0689.bin,struct,4096,3410,0.83251953125,incompressible,compressible,61,0.5,0.5,63
struct_0690.bin,struct,4096,3422,0.83544921875,incompressible,compressible,1,1.0,1.0,127
struct_0691.bin,struct,4096,3407,0.831787109375,incompressible,compressible,59,0.5,0.5,63
struct_0692.bin,struct,4096,3414,0.83349609375,incompressible,compressible,59,0.5,0.5,63
struct_0693.bin,struct,4096,3420,0.8349609375,incompressible,compressible,59,0.5,0.5,63
struct_0694.bin,struct,4096,3409,0.832275390625,incompressible,compressible,56,0.5,0.5,63
struct_0695.bin,struct,4096,3413,0.833251953125,incompressible,compressible,1,1.0,1.0,127
struct_0696.bin,struct,4096,3421,0.835205078125,incompressible,compressible,57,0.5,0.5,63
struct_0697.bin,struct,4096,3410,0.83251953125,incompressible,compressible,1,1.0,1.0,127
struct_0698.bin,struct,4096,3427,0.836669921875,incompressible,compressible,1,1.0,1.0,127
struct_0699.bin,struct,4096,3416,0.833984375,incompressible,compressible,56,0.5,0.5,63
struct_0700.bin,struct,4096,3409,0.832275390625,incompressible,compressible,59,0.5,0.5,63
struct_0701.bin,struct,4096,3421,0.835205078125,incompressible,compressible,1,1.0,1.0,127
struct_0702.bin,struct,4096,3408,0.83203125,incompressible,compressible,59,0.5,0.5,64
struct_0703.bin,struct,4096,3420,0.8349609375,incompressible,compressible,1,1.0,1.0,127
struct_0704.bin,struct,4096,3408,0.83203125,incompressible,compressible,60,0.5,0.5,63
struct_0705.bin,struct,4096,3417,0.834228515625,incompressible,compressible,58,0.5,0.5,63
struct_0706.bin,struct,4096,3417,0.834228515625,incompressible,compressible,57,0.5,0.5,63
struct_0707.bin,struct,4096,3415,0.833740234375,incompressible,compressible,54,0.5078125,0.5078125,64
struct_0708.bin,struct,4096,3415,0.833740234375,incompressible,compressible,57,0.5,0.5,64
struct_0709.bin,struct,4096,3420,0.8349609375,incompressible,compressible,57,0.5,0.5,63
struct_0710.bin,struct,4096,3410,0.83251953125,incompressible,compressible,57,0.5,0.5,64
struct_0711.bin,struct,4096,3412,0.8330078125,incompressible,compressible,61,0.5,0.5,63
struct_0712.bin,struct,4096,3415,0.833740234375,incompressible,compressible,1,1.0,1.0,127
struct_0713.bin,struct,4096,3419,0.834716796875,incompressible,compressible,4,0.5,0.5,86
struct_0714.bin,struct,4096,3418,0.83447265625,incompressible,compressible,1,1.0,1.0,127
struct_0715.bin,struct,4096,3411,0.832763671875,incompressible,compressible,4,0.5,0.5,83
struct_0716.bin,struct,4096,3404,0.8310546875,incompressible,compressible,57,0.5,0.5,63
struct_0717.bin,struct,4096,3421,0.835205078125,incompressible,compressible,10,0.5,0.5,84
struct_0718.bin,struct,4096,3409,0.832275390625,incompressible,compressible,61,0.5,0.5,63
struct_0719.bin,struct,4096,3409,0.832275390625,incompressible,compressible,55,0.5,0.5,64
struct_0720.bin,struct,4096,3412,0.8330078125,incompressible,compressible,58,0.5,0.5,63
struct_0721.bin,struct,4096,3419,0.834716796875,incompressible,compressible,61,0.5,0.5,63
struct_0722.bin,struct,4096,3413,0.833251953125,incompressible,compressible,4,0.5,0.5,78
struct_0723.bin,struct,4096,3420,0.8349609375,incompressible,compressible,58,0.5,0.5,63
struct_0724.bin,struct,4096,3405,0.831298828125,incompressible,compressible,1,1.0,1.0,127
struct_0725.bin,struct,4096,3412,0.8330078125,incompressible,compressible,54,0.5,0.5,63
struct_0726.bin,struct,4096,3415,0.833740234375,incompressible,compressible,59,0.5,0.5,63
struct_0727.bin,struct,4096,3416,0.833984375,incompressible,compressible,59,0.5,0.5,63
struct_0728.bin,struct,4096,3416,0.833984375,incompressible,compressible,56,0.5078125,0.5078125,63
struct_0729.bin,struct,4096,3422,0.83544921875,incompressible,compressible,4,0.5,0.5,74
struct_0730.bin,struct,4096,3412,0.8330078125,incompressible,compressible,57,0.5,0.5,64
struct_0731.bin,struct,4096,3410,0.83251953125,incompressible,compressible,1,1.0,1.0,127
struct_0732.bin,struct,4096,3425,0.836181640625,incompressible,compressible,4,0.5,0.5,81
struct_0733.bin,struct,4096,3422,0.83544921875,incompressible,compressible,59,0.5,0.5,63
struct_0734.bin,struct,4096,3410,0.83251953125,incompressible,compressible,57,0.5,0.5,63
struct_0735.bin,struct,4096,3418,0.83447265625,incompressible,compressible,60,0.5,0.5,63
struct_0736.bin,struct,4096,3408,0.83203125,incompressible,compressible,59,0.5,0.5,65
struct_0737.bin,struct,4096,3407,0.831787109375,incompressible,compressible,42,0.5,0.5,67
struct_0738.bin,struct,4096,3409,0.832275390625,incompressible,compressible,58,0.5078125,0.5078125,63
struct_0739.bin,struct,4096,3418,0.83447265625,incompressible,compressible,60,0.5078125,0.5078125,63
struct_0740.bin,struct,4096,3409,0.832275390625,incompressible,compressible,58,0.5,0.5,63
struct_0741.bin,struct,4096,3424,0.8359375,incompressible,compressible,57,0.5,0.5,63
struct_0742.bin,struct,4096,3415,0.833740234375,incompressible,compressible,59,0.5,0.5,63
struct_0743.bin,struct,4096,3414,0.83349609375,incompressible,compressible,57,0.5078125,0.5078125,63
struct_0744.bin,struct,4096,3412,0.8330078125,incompressible,compressible,59,0.5,0.5,63
struct_0745.bin,struct,4096,3422,0.83544921875,incompressible,compressible,4,0.6875,0.6875,101
struct_0746.bin,struct,4096,3399,0.829833984375,incompressible,compressible,58,0.5,0.5,63
struct_0747.bin,struct,4096,3412,0.8330078125,incompressible,compressible,59,0.5,0.5,64
struct_0748.bin,struct,4096,3407,0.831787109375,incompressible,compressible,60,0.5,0.5,63
struct_0749.bin,struct,4096,3415,0.833740234375,incompressible,compressible,59,0.5,0.5,63
struct_0750.bin,struct,4096,3414,0.83349609375,incompressible,compressible,59,0.5,0.5,63
struct_0751.bin,struct,4096,3419,0.834716796875,incompressible,compressible,58,0.5,0.5,64
struct_0752.bin,struct,4096,3416,0.833984375,incompressible,compressible,55,0.5,0.5,64
struct_0753.bin,struct,4096,3416,0.833984375,incompressible,compressible,1,1.0,1.0,127
struct_0754.bin,struct,4096,3411,0.832763671875,incompressible,compressible,56,0.5,0.5,63
struct_0755.bin,struct,4096,3417,0.834228515625,incompressible,compressible,54,0.5078125,0.5078125,63
struct_0756.bin,struct,4096,3414,0.83349609375,incompressible,compressible,1,1.0,1.0,127
struct_0757.bin,struct,4096,3410,0.83251953125,incompressible,compressible,56,0.5,0.5,63
struct_0758.bin,struct,4096,3412,0.8330078125,incompressible,compressible,51,0.5,0.5,64
struct_0759.bin,struct,4096,3405,0.831298828125,incompressible,compressible,55,0.5,0.5,65
struct_0760.bin,struct,4096,3412,0.8330078125,incompressible,compressible,59,0.5,0.5,63
struct_0761.bin,struct,4096,3409,0.832275390625,incompressible,compressible,55,0.5,0.5,63
struct_0762.bin,struct,4096,3413,0.833251953125,incompressible,compressible,54,0.5,0.5,64
struct_0763.bin,struct,4096,3408,0.83203125,incompressible,compressible,59,0.5,0.5,63
struct_0764.bin,struct,4096,3415,0.833740234375,incompressible,compressible,4,0.5,0.5,87
struct_0765.bin,struct,4096,3417,0.834228515625,incompressible,compressible,55,0.5,0.5,63
struct_0766.bin,struct,4096,3413,0.833251953125,incompressible,compressible,58,0.5078125,0.5078125,63
struct_0767.bin,struct,4096,3411,0.832763671875,incompressible,compressible,59,0.5078125,0.5078125,63
struct_0768.bin,struct,4096,3422,0.83544921875,incompressible,compressible,1,1.0,1.0,127
struct_0769.bin,struct,4096,3404,0.8310546875,incompressible,compressible,58,0.5,0.5,63
struct_0770.bin,struct,4096,3418,0.83447265625,incompressible,compressible,58,0.5,0.5,63
struct_0771.bin,struct,4096,3418,0.83447265625,incompressible,compressible,58,0.5,0.5,63
struct_0772.bin,struct,4096,3410,0.83251953125,incompressible,compressible,1,1.0,1.0,127
struct_0773.bin,struct,4096,3411,0.832763671875,incompressible,compressible,53,0.5,0.5,64
struct_0774.bin,struct,4096,3418,0.83447265625,incompressible,compressible,56,0.5,0.5,63
struct_0775.bin,struct,4096,3411,0.832763671875,incompressible,compressible,56,0.5,0.5,64
struct_0776.bin,struct,4096,3413,0.833251953125,incompressible,compressible,4,0.734375,0.734375,104
struct_0777.bin,struct,4096,3410,0.83251953125,incompressible,compressible,4,0.5,0.5,82
struct_0778.bin,struct,4096,3407,0.831787109375,incompressible,compressible,58,0.5,0.5,63
struct_0779.bin,struct,4096,3419,0.834716796875,incompressible,compressible,1,1.0,1.0,127
struct_0780.bin,struct,4096,3416,0.833984375,incompressible,compressible,1,1.0,1.0,127
struct_0781.bin,struct,4096,3397,0.829345703125,incompressible,compressible,57,0.5,0.5,63
struct_0782.bin,struct,4096,3415,0.833740234375,incompressible,compressible,59,0.5,0.5,63
struct_0783.bin,struct,4096,3414,0.83349609375,incompressible,compressible,4,0.5,0.5,84
struct_0784.bin,struct,4096,3418,0.83447265625,incompressible,compressible,57,0.5078125,0.5078125,63
struct_0785.bin,struct,4096,3411,0.832763671875,incompressible,compressible,55,0.5,0.5,64
struct_0786.bin,struct,4096,3411,0.832763671875,incompressible,compressible,57,0.5,0.5,64
struct_0787.bin,struct,4096,3412,0.8330078125,incompressible,compressible,58,0.5,0.5,64
struct_0788.bin,struct,4096,3411,0.832763671875,incompressible,compressible,55,0.515625,0.515625,63
struct_0789.bin,struct,4096,3420,0.8349609375,incompressible,compressible,60,0.5,0.5,63
struct_0790.bin,struct,4096,3410,0.83251953125,incompressible,compressible,56,0.5,0.5,63
struct_0791.bin,struct,4096,3419,0.834716796875,incompressible,compressible,57,0.5,0.5,63
struct_0792.bin,struct,4096,3408,0.83203125,incompressible,compressible,4,0.5,0.5,87
struct_0793.bin,struct,4096,3419,0.834716796875,incompressible,compressible,4,0.5,0.5,84
struct_0794.bin,struct,4096,3414,0.83349609375,incompressible,compressible,53,0.5078125,0.5078125,64
struct_0795.bin,struct,4096,3422,0.83544921875,incompressible,compressible,56,0.5,0.5,64
struct_0796.bin,struct,4096,3418,0.83447265625,incompressible,compressible,4,0.5,0.5,89
struct_0797.bin,struct,4096,3406,0.83154296875,incompressible,compressible,60,0.5,0.5,63
struct_0798.bin,struct,4096,3416,0.833984375,incompressible,compressible,58,0.5078125,0.5078125,63
struct_0799.bin,struct,4096,3417,0.834228515625,incompressible,compressible,61,0.5,0.5,64
struct_0800.bin,struct,4096,3411,0.832763671875,incompressible,compressible,60,0.5078125,0.5078125,63
struct_0801.bin,struct,4096,3416,0.833984375,incompressible,compressible,54,0.5,0.5,63
struct_0802.bin,struct,4096,3411,0.832763671875,incompressible,compressible,59,0.5,0.5,63
struct_0803.bin,struct,4096,3415,0.833740234375,incompressible,compressible,1,1.0,1.0,127
struct_0804.bin,struct,4096,3418,0.83447265625,incompressible,compressible,58,0.5,0.5,63
struct_0805.bin,struct,4096,3408,0.83203125,incompressible,compressible,59,0.5,0.5,63
struct_0806.bin,struct,4096,3425,0.836181640625,incompressible,compressible,58,0.5,0.5,63
struct_0807.bin,struct,4096,3411,0.832763671875,incompressible,compressible,4,0.5,0.5,79
struct_0808.bin,struct,4096,3419,0.834716796875,incompressible,compressible,59,0.5,0.5,63
struct_0809.bin,struct,4096,3415,0.833740234375,incompressible,compressible,53,0.5,0.5,64
struct_0810.bin,struct,4096,3407,0.831787109375,incompressible,compressible,4,0.5,0.5,83
struct_0811.bin,struct,4096,3409,0.832275390625,incompressible,compressible,57,0.5,0.5,63
struct_0812.bin,struct,4096,3418,0.83447265625,incompressible,compressible,60,0.5,0.5,63
struct_0813.bin,struct,4096,3419,0.834716796875,incompressible,compressible,57,0.5,0.5,64
struct_0814.bin,struct,4096,3413,0.833251953125,incompressible,compressible,59,0.5,0.5,64
struct_0815.bin,struct,4096,3414,0.83349609375,incompressible,compressible,1,1.0,1.0,127
struct_0816.bin,struct,4096,3402,0.83056640625,incompressible,compressible,4,0.5,0.5,82
struct_0817.bin,struct,4096,3416,0.833984375,incompressible,compressible,58,0.5078125,0.5078125,63
struct_0818.bin,struct,4096,3418,0.83447265625,incompressible,compressible,1,1.0,1.0,127
struct_0819.bin,struct,4096,3420,0.8349609375,incompressible,compressible,4,0.5,0.5,76
struct_0820.bin,struct,4096,3425,0.836181640625,incompressible,compressible,59,0.5078125,0.5078125,63
struct_0821.bin,struct,4096,3418,0.83447265625,incompressible,compressible,56,0.5078125,0.5078125,63
struct_0822.bin,struct,4096,3410,0.83251953125,incompressible,compressible,57,0.5078125,0.5078125,63
struct_0823.bin,struct,4096,3407,0.831787109375,incompressible,compressible,1,1.0,1.0,127
struct_0824.bin,struct,4096,3407,0.831787109375,incompressible,compressible,56,0.5,0.5,63
struct_0825.bin,struct,4096,3415,0.833740234375,incompressible,compressible,1,1.0,1.0,127
struct_0826.bin,struct,4096,3413,0.833251953125,incompressible,compressible,56,0.515625,0.515625,63
struct_0827.bin,struct,4096,3418,0.83447265625,incompressible,compressible,56,0.5,0.5,63
struct_0828.bin,struct,4096,3418,0.83447265625,incompressible,compressible,58,0.515625,0.515625,63
struct_0829.bin,struct,4096,3405,0.831298828125,incompressible,compressible,56,0.5,0.5,63
struct_0830.bin,struct,4096,3403,0.830810546875,incompressible,compressible,53,0.5,0.5,63
struct_0831.bin,struct,4096,3408,0.83203125,incompressible,compressible,58,0.5,0.5,63
struct_0832.bin,struct,4096,3416,0.833984375,incompressible,compressible,1,1.0,1.0,127
struct_0833.bin,struct,4096,3414,0.83349609375,incompressible,compressible,1,1.0,1.0,127
struct_0834.bin,struct,4096,3415,0.833740234375,incompressible,compressible,50,0.5078125,0.5078125,63
struct_0835.bin,struct,4096,3412,0.8330078125,incompressible,compressible,58,0.5,0.5,63
struct_0836.bin,struct,4096,3407,0.831787109375,incompressible,compressible,56,0.5,0.5,64
struct_0837.bin,struct,4096,3409,0.832275390625,incompressible,compressible,59,0.5,0.5,63
struct_0838.bin,struct,4096,3421,0.835205078125,incompressible,compressible,56,0.5,0.5,63
struct_0839.bin,struct,4096,3409,0.832275390625,incompressible,compressible,54,0.5,0.5,64
struct_0840.bin,struct,4096,3408,0.83203125,incompressible,compressible,39,0.5,0.5,72
struct_0841.bin,struct,4096,3413,0.833251953125,incompressible,compressible,57,0.5,0.5,63
struct_0842.bin,struct,4096,3422,0.83544921875,incompressible,compressible,57,0.5,0.5,63
struct_0843.bin,struct,4096,3416,0.833984375,incompressible,compressible,59,0.5078125,0.5078125,63
struct_0844.bin,struct,4096,3423,0.835693359375,incompressible,compressible,58,0.5,0.5,64
struct_0845.bin,struct,4096,3420,0.8349609375,incompressible,compressible,54,0.5078125,0.5078125,63
struct_0846.bin,struct,4096,3416,0.833984375,incompressible,compressible,58,0.5,0.5,63
struct_0847.bin,struct,4096,3413,0.833251953125,incompressible,compressible,53,0.5,0.5,64
struct_0848.bin,struct,4096,3416,0.833984375,incompressible,compressible,56,0.5,0.5,63
struct_0849.bin,struct,4096,3422,0.83544921875,incompressible,compressible,53,0.5,0.5,63
struct_0850.bin,struct,4096,3415,0.833740234375,incompressible,compressible,60,0.5078125,0.5078125,63
struct_0851.bin,struct,4096,3404,0.8310546875,incompressible,compressible,54,0.5,0.5,63
struct_0852.bin,struct,4096,3415,0.833740234375,incompressible,compressible,56,0.5,0.5,63
struct_0853.bin,struct,4096,3414,0.83349609375,incompressible,compressible,58,0.5,0.5,63
struct_0854.bin,struct,4096,3416,0.833984375,incompressible,compressible,61,0.5,0.5,63
struct_0855.bin,struct,4096,3418,0.83447265625,incompressible,compressible,59,0.5,0.5,63
struct_0856.bin,struct,4096,3411,0.832763671875,incompressible,compressible,57,0.5,0.5,64
struct_0857.bin,struct,4096,3417,0.834228515625,incompressible,compressible,1,1.0,1.0,127
struct_0858.bin,struct,4096,3416,0.833984375,incompressible,compressible,58,0.5,0.5,65
struct_0859.bin,struct,4096,3416,0.833984375,incompressible,compressible,57,0.5,0.5,63
struct_0860.bin,struct,4096,3414,0.83349609375,incompressible,compressible,56,0.5,0.5,63
struct_0861.bin,struct,4096,3407,0.831787109375,incompressible,compressible,1,1.0,1.0,127
struct_0862.bin,struct,4096,3412,0.8330078125,incompressible,compressible,4,0.5,0.5,86
struct_0863.bin,struct,4096,3414,0.83349609375,incompressible,compressible,4,0.5,0.5,82
struct_0864.bin,struct,4096,3410,0.83251953125,incompressible,compressible,62,0.5,0.5,63
struct_0865.bin,struct,4096,3413,0.833251953125,incompressible,compressible,58,0.5,0.5,63
struct_0866.bin,struct,4096,3416,0.833984375,incompressible,compressible,57,0.5,0.5,63
struct_0867.bin,struct,4096,3407,0.831787109375,incompressible,compressible,1,1.0,1.0,127
struct_0868.bin,struct,4096,3404,0.8310546875,incompressible,compressible,64,0.5,0.5,63
struct_0869.bin,struct,4096,3402,0.83056640625,incompressible,compressible,57,0.5,0.5,63
struct_0870.bin,struct,4096,3422,0.83544921875,incompressible,compressible,1,1.0,1.0,127
struct_0871.bin,struct,4096,3418,0.83447265625,incompressible,compressible,58,0.5,0.5,63
struct_0872.bin,struct,4096,3418,0.83447265625,incompressible,compressible,58,0.5078125,0.5078125,64
struct_0873.bin,struct,4096,3420,0.8349609375,incompressible,compressible,56,0.5,0.5,63
struct_0874.bin,struct,4096,3412,0.8330078125,incompressible,compressible,4,0.5,0.5,87
struct_0875.bin,struct,4096,3418,0.83447265625,incompressible,compressible,60,0.5078125,0.5078125,64
struct_0876.bin,struct,4096,3415,0.833740234375,incompressible,compressible,56,0.5,0.5,63
struct_0877.bin,struct,4096,3416,0.833984375,incompressible,compressible,59,0.5,0.5,63
struct_0878.bin,struct,4096,3419,0.834716796875,incompressible,compressible,57,0.5,0.5,63
struct_0879.bin,struct,4096,3418,0.83447265625,incompressible,compressible,57,0.5,0.5,63
struct_0880.bin,struct,4096,3408,0.83203125,incompressible,compressible,4,0.5,0.5,83
struct_0881.bin,struct,4096,3406,0.83154296875,incompressible,compressible,54,0.5078125,0.5078125,65
struct_0882.bin,struct,4096,3416,0.833984375,incompressible,compressible,58,0.5,0.5,64
struct_0883.bin,struct,4096,3418,0.83447265625,incompressible,compressible,34,0.5,0.5,73
struct_0884.bin,struct,4096,3415,0.833740234375,incompressible,compressible,62,0.5,0.5,63
struct_0885.bin,struct,4096,3418,0.83447265625,incompressible,compressible,63,0.5,0.5,63
struct_0886.bin,struct,4096,3421,0.835205078125,incompressible,compressible,54,0.5,0.5,64
struct_0887.bin,struct,4096,3414,0.83349609375,incompressible,compressible,4,0.5,0.5,80
struct_0888.bin,struct,4096,3412,0.8330078125,incompressible,compressible,4,0.5,0.5,79
struct_0889.bin,struct,4096,3410,0.83251953125,incompressible,compressible,4,0.5,0.5,84
struct_0890.bin,struct,4096,3420,0.8349609375,incompressible,compressible,55,0.5,0.5,64
struct_0891.bin,struct,4096,3408,0.83203125,incompressible,compressible,58,0.5,0.5,63
struct_0892.bin,struct,4096,3406,0.83154296875,incompressible,compressible,55,0.5,0.5,64
struct_0893.bin,struct,4096,3415,0.833740234375,incompressible,compressible,58,0.5,0.5,63
struct_0894.bin,struct,4096,3404,0.8310546875,incompressible,compressible,56,0.5078125,0.5078125,63
struct_0895.bin,struct,4096,3411,0.832763671875,incompressible,compressible,61,0.5078125,0.5078125,63
struct_0896.bin,struct,4096,3419,0.834716796875,incompressible,compressible,1,1.0,1.0,127
struct_0897.bin,struct,4096,3416,0.833984375,incompressible,compressible,58,0.5,0.5,64
struct_0898.bin,struct,4096,3407,0.831787109375,incompressible,compressible,52,0.5,0.5,63
struct_0899.bin,struct,4096,3418,0.83447265625,incompressible,compressible,52,0.5,0.5,63
struct_0900.bin,struct,4096,3415,0.833740234375,incompressible,compressible,57,0.5,0.5,63
struct_0901.bin,struct,4096,3405,0.831298828125,incompressible,compressible,4,0.5,0.5,79
struct_0902.bin,struct,4096,3417,0.834228515625,incompressible,compressible,57,0.5,0.5,63
struct_0903.bin,struct,4096,3415,0.833740234375,incompressible,compressible,56,0.5,0.5,64
struct_0904.bin,struct,4096,3409,0.832275390625,incompressible,compressible,4,0.5,0.5,89
struct_0905.bin,struct,4096,3408,0.83203125,incompressible,compressible,56,0.5,0.5,63
struct_0906.bin,struct,4096,3412,0.8330078125,incompressible,compressible,59,0.5,0.5,63
struct_0907.bin,struct,4096,3422,0.83544921875,incompressible,compressible,55,0.5078125,0.5078125,64
struct_0908.bin,struct,4096,3408,0.83203125,incompressible,compressible,61,0.5,0.5,64
